AGS,Jahr,Anlagen_kumuliert,Nettoleistung_kW_kumuliert,Wind_Density_kW_km2_kumuliert
01061,2017,244,502490.5,475.97849767926493
01061,2018,254,530990.5,502.9748034479492
01061,2019,254,530990.5,502.9748034479492
01061,2020,259,547405.5,518.5237283319125
01061,2021,272,585921.5,555.0075779103912
01061,2022,283,628781.1,595.6058539357772
01061,2023,320,808181.1,765.5404944586529
01062,1960,0,0,0
01062,1961,0,0,0
01062,1962,0,0,0
01062,1963,0,0,0
01062,1964,0,0,0
01062,1965,0,0,0
01062,1966,0,0,0
01062,1967,0,0,0
01062,1968,0,0,0
01062,1969,0,0,0
01062,1970,0,0,0
01062,1971,0,0,0
01062,1972,0,0,0
01062,1973,0,0,0
01062,1974,0,0,0
01062,1975,0,0,0
01062,1976,0,0,0
01062,1977,0,0,0
01062,1978,0,0,0
01062,1979,0,0,0
01062,1980,0,0,0
01062,1981,0,0,0
01062,1982,0,0,0
01062,1983,0,0,0
01062,1984,0,0,0
01062,1985,0,0,0
01062,1986,0,0,0
01062,1987,0,0,0
01062,1988,0,0,0
01062,1989,0,0,0
01062,1990,1,80,0.10440456769983687
01062,1991,1,80,0.10440456769983687
01062,1992,3,380,0.49592169657422513
01062,1993,3,380,0.49592169657422513
01062,1994,3,380,0.49592169657422513
01062,1995,4,880,1.1484502446982054
01062,1996,5,1480,1.931484502446982
01062,1997,5,1480,1.931484502446982
01062,1998,11,7480,9.761827079934747
01062,1999,11,7480,9.761827079934747
01062,2000,11,7480,9.761827079934747
01062,2001,16,14980,19.549755301794452
01062,2002,22,23980,31.295269168026103
01062,2003,22,23980,31.295269168026103
01062,2004,32,39980,52.176182707993476
01062,2005,32,39980,52.176182707993476
01062,2006,32,39980,52.176182707993476
01062,2007,32,39980,52.176182707993476
01062,2008,32,39980,52.176182707993476
01062,2009,32,39980,52.176182707993476
01062,2010,32,39980,52.176182707993476
01062,2011,32,39980,52.176182707993476
01062,2012,32,39980,52.176182707993476
01062,2013,32,39980,52.176182707993476
01062,2014,32,39980,52.176182707993476
01062,2015,32,39980,52.176182707993476
01062,2016,33,43030,56.15660685154975
01062,2017,33,43030,56.15660685154975
01062,2018,33,43030,56.15660685154975
01062,2019,36,53380,69.66394779771615
01062,2020,36,53380,69.66394779771615
01062,2021,37,53382.5,69.66721044045677
01062,2022,37,53382.5,69.66721044045677
01062,2023,41,70182.5,91.59216965742252
02000,1960,0,0,0
02000,1961,0,0,0
02000,1962,0,0,0
02000,1963,0,0,0
02000,1964,0,0,0
02000,1965,0,0,0
02000,1966,0,0,0
02000,1967,0,0,0
02000,1968,0,0,0
02000,1969,0,0,0
02000,1970,0,0,0
02000,1971,0,0,0
02000,1972,0,0,0
02000,1973,0,0,0
02000,1974,0,0,0
02000,1975,0,0,0
02000,1976,0,0,0
02000,1977,0,0,0
02000,1978,0,0,0
02000,1979,0,0,0
02000,1980,0,0,0
02000,1981,0,0,0
02000,1982,0,0,0
02000,1983,0,0,0
02000,1984,0,0,0
02000,1985,0,0,0
02000,1986,0,0,0
02000,1987,0,0,0
02000,1988,0,0,0
02000,1989,0,0,0
02000,1990,0,0,0
02000,1991,0,0,0
02000,1992,0,0,0
02000,1993,2,300,0.3973036326795481
02000,1994,2,300,0.3973036326795481
02000,1995,6,2370,3.13869869816843
02000,1996,13,6170,8.17121137877604
02000,1997,16,7770,10.290164086400296
02000,1998,18,9870,13.071289515157133
02000,1999,18,9870,13.071289515157133
02000,2000,21,14070,18.633540372670808
02000,2001,24,15870,21.017362168748097
02000,2002,28,18270,24.19579123018448
02000,2003,28,18270,24.19579123018448
02000,2004,29,19770,26.18230939358222
02000,2005,29,19770,26.18230939358222
02000,2006,29,19770,26.18230939358222
02000,2007,29,19770,26.18230939358222
02000,2008,29,19770,26.18230939358222
02000,2009,31,31770,42.07445470076414
02000,2010,33,36770,48.69618191208995
02000,2011,34,40140,53.159226052523536
02000,2012,34,40140,53.159226052523536
02000,2013,35,42540,56.337655113959926
02000,2014,38,47546,62.96732839793932
02000,2015,42,55546,73.5620919360606
02000,2016,44,60246,79.78651551470685
02000,2017,64,110496,146.33487398853117
02000,2018,69,121897,161.43373637579626
02000,2019,70,121899.8,161.43744454303462
02000,2020,70,121899.8,161.43744454303462
02000,2021,70,121899.8,161.43744454303462
02000,2022,70,121899.8,161.43744454303462
02000,2023,71,125499.8,166.2050881351892
03101,1960,0,0,0
03101,1961,0,0,0
03101,1962,0,0,0
03101,1963,0,0,0
03101,1964,0,0,0
03101,1965,0,0,0
03101,1966,0,0,0
03101,1967,0,0,0
03101,1968,0,0,0
03101,1969,0,0,0
03101,1970,0,0,0
03101,1971,0,0,0
03101,1972,0,0,0
03101,1973,0,0,0
03101,1974,0,0,0
03101,1975,0,0,0
03101,1976,0,0,0
03101,1977,0,0,0
03101,1978,0,0,0
03101,1979,0,0,0
03101,1980,0,0,0
03101,1981,0,0,0
03101,1982,0,0,0
03101,1983,0,0,0
03101,1984,0,0,0
03101,1985,0,0,0
03101,1986,0,0,0
03101,1987,0,0,0
03101,1988,0,0,0
03101,1989,0,0,0
03101,1990,0,0,0
03101,1991,0,0,0
03101,1992,0,0,0
03101,1993,0,0,0
03101,1994,0,0,0
03101,1995,0,0,0
03101,1996,0,0,0
03101,1997,1,500,2.5947067981318113
03101,1998,1,500,2.5947067981318113
03101,1999,1,500,2.5947067981318113
03101,2000,1,500,2.5947067981318113
03101,2001,1,500,2.5947067981318113
03101,2002,3,4500,23.3523611831863
03101,2003,4,6500,33.73118837571354
03101,2004,5,7100,36.84483653347172
03101,2005,5,7100,36.84483653347172
03101,2006,5,7100,36.84483653347172
03101,2007,5,7100,36.84483653347172
03101,2008,5,7100,36.84483653347172
03101,2009,5,7100,36.84483653347172
03101,2010,5,7100,36.84483653347172
03101,2011,5,7100,36.84483653347172
03101,2012,5,7100,36.84483653347172
03101,2013,5,7100,36.84483653347172
03101,2014,5,7100,36.84483653347172
03101,2015,5,7100,36.84483653347172
03101,2016,5,7100,36.84483653347172
03101,2017,5,7100,36.84483653347172
03101,2018,5,7100,36.84483653347172
03101,2019,5,7100,36.84483653347172
03101,2020,5,7100,36.84483653347172
03101,2021,5,7100,36.84483653347172
03101,2022,5,7100,36.84483653347172
03101,2023,5,7100,36.84483653347172
03102,1960,0,0,0
03102,1961,0,0,0
03102,1962,0,0,0
03102,1963,0,0,0
03102,1964,0,0,0
03102,1965,0,0,0
03102,1966,0,0,0
03102,1967,0,0,0
03102,1968,0,0,0
03102,1969,0,0,0
03102,1970,0,0,0
03102,1971,0,0,0
03102,1972,0,0,0
03102,1973,0,0,0
03102,1974,0,0,0
03102,1975,0,0,0
03102,1976,0,0,0
03102,1977,0,0,0
03102,1978,0,0,0
03102,1979,0,0,0
03102,1980,0,0,0
03102,1981,0,0,0
03102,1982,0,0,0
03102,1983,0,0,0
03102,1984,0,0,0
03102,1985,0,0,0
03102,1986,0,0,0
03102,1987,0,0,0
03102,1988,0,0,0
03102,1989,0,0,0
03102,1990,0,0,0
03102,1991,0,0,0
03102,1992,0,0,0
03102,1993,1,80,0.3563633123969887
03102,1994,1,80,0.3563633123969887
03102,1995,1,80,0.3563633123969887
03102,1996,2,580,2.583634014878168
03102,1997,2,580,2.583634014878168
03102,1998,3,1080,4.810904717359348
03102,1999,3,1080,4.810904717359348
03102,2000,6,4980,22.18361619671255
03102,2001,19,23380,104.14717804801995
03102,2002,33,49580,220.85616285803377
03102,2003,39,59630,265.62430397790547
03102,2004,39,59630,265.62430397790547
03102,2005,39,59630,265.62430397790547
03102,2006,39,59630,265.62430397790547
03102,2007,40,61630,274.5333867878302
03102,2008,40,61630,274.5333867878302
03102,2009,43,68530,305.26972248207045
03102,2010,49,80530,358.7242193416188
03102,2011,49,80530,358.7242193416188
03102,2012,50,82830,368.9696645730322
03102,2013,52,87430,389.46055503585904
03102,2014,52,87430,389.46055503585904
03102,2015,52,87430,389.46055503585904
03102,2016,52,87430,389.46055503585904
03102,2017,52,87430,389.46055503585904
03102,2018,52,87430,389.46055503585904
03102,2019,54,93830,417.96962002761813
03102,2020,63,129630,577.4422023252706
03102,2021,63,129630,577.4422023252706
03102,2022,63,129630,577.4422023252706
03102,2023,66,146730,653.614860350127
03103,1960,0,0,0
03103,1961,0,0,0
03103,1962,0,0,0
03103,1963,0,0,0
03103,1964,0,0,0
03103,1965,0,0,0
03103,1966,0,0,0
03103,1967,0,0,0
03103,1968,0,0,0
03103,1969,0,0,0
03103,1970,0,0,0
03103,1971,0,0,0
03103,1972,0,0,0
03103,1973,0,0,0
03103,1974,0,0,0
03103,1975,0,0,0
03103,1976,0,0,0
03103,1977,0,0,0
03103,1978,0,0,0
03103,1979,0,0,0
03103,1980,0,0,0
03103,1981,0,0,0
03103,1982,0,0,0
03103,1983,0,0,0
03103,1984,0,0,0
03103,1985,0,0,0
03103,1986,0,0,0
03103,1987,0,0,0
03103,1988,0,0,0
03103,1989,0,0,0
03103,1990,0,0,0
03103,1991,0,0,0
03103,1992,0,0,0
03103,1993,0,0,0
03103,1994,0,0,0
03103,1995,0,0,0
03103,1996,0,0,0
03103,1997,0,0,0
03103,1998,0,0,0
03103,1999,0,0,0
03103,2000,0,0,0
03103,2001,6,3600,17.593588114553807
03103,2002,6,3600,17.593588114553807
03103,2003,6,3600,17.593588114553807
03103,2004,7,4400,21.503274362232432
03103,2005,8,5200,25.412960609911053
03103,2006,8,5200,25.412960609911053
03103,2007,8,5200,25.412960609911053
03103,2008,8,5200,25.412960609911053
03103,2009,8,5200,25.412960609911053
03103,2010,8,5200,25.412960609911053
03103,2011,9,5210,25.461831688007038
03103,2012,9,5210,25.461831688007038
03103,2013,9,5210,25.461831688007038
03103,2014,9,5210,25.461831688007038
03103,2015,9,5210,25.461831688007038
03103,2016,9,5210,25.461831688007038
03103,2017,9,5210,25.461831688007038
03103,2018,9,5210,25.461831688007038
03103,2019,10,5216,25.491154334864625
03103,2020,10,5216,25.491154334864625
03103,2021,10,5216,25.491154334864625
03103,2022,10,5216,25.491154334864625
03103,2023,10,5216,25.491154334864625
03151,1960,0,0,0
03151,1961,0,0,0
03151,1962,0,0,0
03151,1963,0,0,0
03151,1964,0,0,0
03151,1965,0,0,0
03151,1966,0,0,0
03151,1967,0,0,0
03151,1968,0,0,0
03151,1969,0,0,0
03151,1970,0,0,0
03151,1971,0,0,0
03151,1972,0,0,0
03151,1973,0,0,0
03151,1974,0,0,0
03151,1975,0,0,0
03151,1976,0,0,0
03151,1977,0,0,0
03151,1978,0,0,0
03151,1979,0,0,0
03151,1980,0,0,0
03151,1981,0,0,0
03151,1982,0,0,0
03151,1983,0,0,0
03151,1984,0,0,0
03151,1985,0,0,0
03151,1986,0,0,0
03151,1987,0,0,0
03151,1988,0,0,0
03151,1989,0,0,0
03151,1990,0,0,0
03151,1991,0,0,0
03151,1992,0,0,0
03151,1993,0,0,0
03151,1994,0,0,0
03151,1995,0,0,0
03151,1996,1,500,0.3189650222956551
03151,1997,1,500,0.3189650222956551
03151,1998,1,500,0.3189650222956551
03151,1999,1,500,0.3189650222956551
03151,2000,2,1100,0.7017230490504411
03151,2001,10,10150,6.474989952601798
03151,2002,11,10750,6.857747979356584
03151,2003,28,44150,28.164611468706344
03151,2004,28,44150,28.164611468706344
03151,2005,28,44150,28.164611468706344
03151,2006,28,44150,28.164611468706344
03151,2007,36,64150,40.923212360532546
03151,2008,36,64150,40.923212360532546
03151,2009,46,84150,53.68181325235875
03151,2010,46,84150,53.68181325235875
03151,2011,49,91050,58.08353056003879
03151,2012,51,95150,60.69904374286316
03151,2013,59,111150,70.90592445632413
03151,2014,64,125400,79.99642759175029
03151,2015,67,132450,84.49383440611903
03151,2016,67,132450,84.49383440611903
03151,2017,67,132450,84.49383440611903
03151,2018,67,132450,84.49383440611903
03151,2019,67,132450,84.49383440611903
03151,2020,67,132450,84.49383440611903
03151,2021,80,179100,114.25327098630365
03151,2022,89,211500,134.92220443106208
03151,2023,95,236700,150.99804155476312
03152,1960,0,0,NA
03152,1961,0,0,NA
03152,1962,0,0,NA
03152,1963,0,0,NA
03152,1964,0,0,NA
03152,1965,0,0,NA
03152,1966,0,0,NA
03152,1967,0,0,NA
03152,1968,0,0,NA
03152,1969,0,0,NA
03152,1970,0,0,NA
03152,1971,0,0,NA
03152,1972,0,0,NA
03152,1973,0,0,NA
03152,1974,0,0,NA
03152,1975,0,0,NA
03152,1976,0,0,NA
03152,1977,0,0,NA
03152,1978,0,0,NA
03152,1979,0,0,NA
03152,1980,0,0,NA
03152,1981,0,0,NA
03152,1982,0,0,NA
03152,1983,0,0,NA
03152,1984,0,0,NA
03152,1985,0,0,NA
03152,1986,0,0,NA
03152,1987,0,0,NA
03152,1988,0,0,NA
03152,1989,0,0,NA
03152,1990,0,0,NA
03152,1991,0,0,NA
03152,1992,0,0,NA
03152,1993,0,0,NA
03152,1994,0,0,NA
03152,1995,0,0,NA
03152,1996,0,0,NA
03152,1997,0,0,NA
03152,1998,0,0,NA
03152,1999,0,0,NA
03152,2000,2,1200,NA
03152,2001,2,1200,NA
03152,2002,2,1200,NA
03152,2003,2,1200,NA
03152,2004,2,1200,NA
03152,2005,2,1200,NA
03152,2006,2,1200,NA
03152,2007,2,1200,NA
03152,2008,2,1200,NA
03152,2009,2,1200,NA
03152,2010,2,1200,NA
03152,2011,3,2000,NA
03152,2012,3,2000,NA
03152,2013,3,2000,NA
03152,2014,3,2000,NA
03152,2015,3,2000,NA
03152,2016,3,2000,NA
03152,2017,3,2000,NA
03152,2018,9,23600,NA
03152,2019,10,27050,NA
03152,2020,10,27050,NA
03152,2021,10,27050,NA
03152,2022,10,27050,NA
03152,2023,10,27050,NA
03153,1960,0,0,0
03153,1961,0,0,0
03153,1962,0,0,0
03153,1963,0,0,0
03153,1964,0,0,0
03153,1965,0,0,0
03153,1966,0,0,0
03153,1967,0,0,0
03153,1968,0,0,0
03153,1969,0,0,0
03153,1970,0,0,0
03153,1971,0,0,0
03153,1972,0,0,0
03153,1973,0,0,0
03153,1974,0,0,0
03153,1975,0,0,0
03153,1976,0,0,0
03153,1977,0,0,0
03153,1978,0,0,0
03153,1979,0,0,0
03153,1980,0,0,0
03153,1981,0,0,0
03153,1982,0,0,0
03153,1983,0,0,0
03153,1984,0,0,0
03153,1985,0,0,0
03153,1986,0,0,0
03153,1987,0,0,0
03153,1988,0,0,0
03153,1989,0,0,0
03153,1990,0,0,0
03153,1991,1,75,0.07758112399532445
03153,1992,1,75,0.07758112399532445
03153,1993,1,75,0.07758112399532445
03153,1994,1,75,0.07758112399532445
03153,1995,4,1575,1.6292036039018134
03153,1996,4,1575,1.6292036039018134
03153,1997,4,1575,1.6292036039018134
03153,1998,4,1575,1.6292036039018134
03153,1999,4,1575,1.6292036039018134
03153,2000,4,1575,1.6292036039018134
03153,2001,9,10375,10.732055486019881
03153,2002,10,12375,12.800885459228533
03153,2003,10,12375,12.800885459228533
03153,2004,11,14375,14.869715432437184
03153,2005,11,14375,14.869715432437184
03153,2006,11,14375,14.869715432437184
03153,2007,11,14375,14.869715432437184
03153,2008,11,14375,14.869715432437184
03153,2009,11,14375,14.869715432437184
03153,2010,11,14375,14.869715432437184
03153,2011,13,19375,20.041790365458816
03153,2012,14,21375,22.110620338667466
03153,2013,14,21375,22.110620338667466
03153,2014,14,21375,22.110620338667466
03153,2015,14,21375,22.110620338667466
03153,2016,14,21375,22.110620338667466
03153,2017,15,21381.5,22.117344036080393
03153,2018,16,24381.5,25.220588995893372
03153,2019,16,24381.5,25.220588995893372
03153,2020,16,24381.5,25.220588995893372
03153,2021,16,24381.5,25.220588995893372
03153,2022,16,24381.5,25.220588995893372
03153,2023,23,49582.5,51.28888107330899
03154,1960,0,0,0
03154,1961,0,0,0
03154,1962,0,0,0
03154,1963,0,0,0
03154,1964,0,0,0
03154,1965,0,0,0
03154,1966,0,0,0
03154,1967,0,0,0
03154,1968,0,0,0
03154,1969,0,0,0
03154,1970,0,0,0
03154,1971,0,0,0
03154,1972,0,0,0
03154,1973,0,0,0
03154,1974,0,0,0
03154,1975,0,0,0
03154,1976,0,0,0
03154,1977,0,0,0
03154,1978,0,0,0
03154,1979,0,0,0
03154,1980,0,0,0
03154,1981,0,0,0
03154,1982,0,0,0
03154,1983,0,0,0
03154,1984,0,0,0
03154,1985,0,0,0
03154,1986,0,0,0
03154,1987,0,0,0
03154,1988,0,0,0
03154,1989,0,0,0
03154,1990,0,0,0
03154,1991,0,0,0
03154,1992,0,0,0
03154,1993,0,0,0
03154,1994,0,0,0
03154,1995,0,0,0
03154,1996,0,0,0
03154,1997,0,0,0
03154,1998,0,0,0
03154,1999,0,0,0
03154,2000,13,18900,27.95361770099982
03154,2001,13,18900,27.95361770099982
03154,2002,16,24500,36.23617109388866
03154,2003,25,41300,61.083831272555166
03154,2004,28,47300,69.95799562207893
03154,2005,33,56600,83.71295036384073
03154,2006,48,91100,134.73939537360232
03154,2007,58,111100,164.31994320534815
03154,2008,58,111100,164.31994320534815
03154,2009,62,115500,170.82766372833225
03154,2010,62,115500,170.82766372833225
03154,2011,64,120100,177.6311897296338
03154,2012,64,120100,177.6311897296338
03154,2013,64,120100,177.6311897296338
03154,2014,64,120100,177.6311897296338
03154,2015,64,120100,177.6311897296338
03154,2016,64,120100,177.6311897296338
03154,2017,64,120100,177.6311897296338
03154,2018,64,120100,177.6311897296338
03154,2019,64,120100,177.6311897296338
03154,2020,64,120100,177.6311897296338
03154,2021,64,120100,177.6311897296338
03154,2022,64,120100,177.6311897296338
03154,2023,64,120100,177.6311897296338
03155,1960,0,0,0
03155,1961,0,0,0
03155,1962,0,0,0
03155,1963,0,0,0
03155,1964,0,0,0
03155,1965,0,0,0
03155,1966,0,0,0
03155,1967,0,0,0
03155,1968,0,0,0
03155,1969,0,0,0
03155,1970,0,0,0
03155,1971,0,0,0
03155,1972,0,0,0
03155,1973,0,0,0
03155,1974,0,0,0
03155,1975,0,0,0
03155,1976,0,0,0
03155,1977,0,0,0
03155,1978,0,0,0
03155,1979,0,0,0
03155,1980,0,0,0
03155,1981,0,0,0
03155,1982,0,0,0
03155,1983,0,0,0
03155,1984,0,0,0
03155,1985,0,0,0
03155,1986,0,0,0
03155,1987,0,0,0
03155,1988,0,0,0
03155,1989,0,0,0
03155,1990,0,0,0
03155,1991,0,0,0
03155,1992,0,0,0
03155,1993,0,0,0
03155,1994,0,0,0
03155,1995,1,600,0.4728989493761675
03155,1996,2,1100,0.8669814071896403
03155,1997,3,1700,1.339880356565808
03155,1998,3,1700,1.339880356565808
03155,1999,3,1700,1.339880356565808
03155,2000,6,3500,2.7585772046943102
03155,2001,7,4100,3.231476154070478
03155,2002,15,12850,10.127919165806253
03155,2003,24,21850,17.221403406448765
03155,2004,24,21850,17.221403406448765
03155,2005,24,21850,17.221403406448765
03155,2006,24,21850,17.221403406448765
03155,2007,24,21850,17.221403406448765
03155,2008,24,21850,17.221403406448765
03155,2009,27,27850,21.950392900210442
03155,2010,27,27850,21.950392900210442
03155,2011,28,28650,22.580924832711997
03155,2012,29,30650,24.15725466396589
03155,2013,30,32700,25.772992741001126
03155,2014,32,37550,29.595592581791813
03155,2015,33,40050,31.566004870859178
03155,2016,33,40050,31.566004870859178
03155,2017,34,43050,33.93049961774002
03155,2018,37,50100,39.48706227290998
03155,2019,37,50100,39.48706227290998
03155,2020,37,50100,39.48706227290998
03155,2021,37,50100,39.48706227290998
03155,2022,37,50100,39.48706227290998
03155,2023,41,68100,53.67403075419501
03157,1960,0,0,0
03157,1961,0,0,0
03157,1962,0,0,0
03157,1963,0,0,0
03157,1964,0,0,0
03157,1965,0,0,0
03157,1966,0,0,0
03157,1967,0,0,0
03157,1968,0,0,0
03157,1969,0,0,0
03157,1970,0,0,0
03157,1971,0,0,0
03157,1972,0,0,0
03157,1973,0,0,0
03157,1974,0,0,0
03157,1975,0,0,0
03157,1976,0,0,0
03157,1977,0,0,0
03157,1978,0,0,0
03157,1979,0,0,0
03157,1980,0,0,0
03157,1981,0,0,0
03157,1982,0,0,0
03157,1983,0,0,0
03157,1984,0,0,0
03157,1985,0,0,0
03157,1986,0,0,0
03157,1987,0,0,0
03157,1988,0,0,0
03157,1989,0,0,0
03157,1990,0,0,0
03157,1991,0,0,0
03157,1992,0,0,0
03157,1993,0,0,0
03157,1994,0,0,0
03157,1995,0,0,0
03157,1996,0,0,0
03157,1997,0,0,0
03157,1998,1,600,1.1183597390493942
03157,1999,5,3600,6.710158434296365
03157,2000,14,15300,28.518173345759553
03157,2001,23,26300,49.02143522833178
03157,2002,36,48400,90.2143522833178
03157,2003,43,58500,109.04007455731593
03157,2004,44,60500,112.76794035414726
03157,2005,48,68700,128.05219012115563
03157,2006,55,82200,153.215284249767
03157,2007,59,90200,168.12674743709226
03157,2008,59,90200,168.12674743709226
03157,2009,62,96200,179.31034482758622
03157,2010,67,109040,203.24324324324326
03157,2011,69,113340,211.25815470643056
03157,2012,74,124840,232.6933830382106
03157,2013,74,124840,232.6933830382106
03157,2014,78,137180,255.69431500465984
03157,2015,79,140550,261.9757688723206
03157,2016,83,152430,284.1192917054986
03157,2017,92,178280,332.3019571295433
03157,2018,94,186680,347.95899347623487
03157,2019,94,186680,347.95899347623487
03157,2020,94,186680,347.95899347623487
03157,2021,94,186680,347.95899347623487
03157,2022,94,186680,347.95899347623487
03157,2023,100,220280,410.5871388630009
03158,1960,0,0,0
03158,1961,0,0,0
03158,1962,0,0,0
03158,1963,0,0,0
03158,1964,0,0,0
03158,1965,0,0,0
03158,1966,0,0,0
03158,1967,0,0,0
03158,1968,0,0,0
03158,1969,0,0,0
03158,1970,0,0,0
03158,1971,0,0,0
03158,1972,0,0,0
03158,1973,0,0,0
03158,1974,0,0,0
03158,1975,0,0,0
03158,1976,0,0,0
03158,1977,0,0,0
03158,1978,0,0,0
03158,1979,0,0,0
03158,1980,0,0,0
03158,1981,0,0,0
03158,1982,0,0,0
03158,1983,0,0,0
03158,1984,0,0,0
03158,1985,0,0,0
03158,1986,0,0,0
03158,1987,0,0,0
03158,1988,0,0,0
03158,1989,0,0,0
03158,1990,0,0,0
03158,1991,0,0,0
03158,1992,0,0,0
03158,1993,0,0,0
03158,1994,1,225,0.3106404716212672
03158,1995,1,225,0.3106404716212672
03158,1996,3,1225,1.69126478993801
03158,1997,6,4725,6.52344990404661
03158,1998,7,5225,7.213762063204982
03158,1999,7,5225,7.213762063204982
03158,2000,13,16025,22.124504701025806
03158,2001,23,32225,44.49061865775704
03158,2002,35,55325,76.3830404108738
03158,2003,38,57730,79.70344189642557
03158,2004,43,67730,93.509685079593
03158,2005,44,68530,94.61418453424639
03158,2006,44,68530,94.61418453424639
03158,2007,45,70530,97.37543317087987
03158,2008,46,72530,100.13668180751337
03158,2009,58,96530,133.2716654471152
03158,2010,63,108030,149.14884510775775
03158,2011,63,108030,149.14884510775775
03158,2012,67,114040,157.44639726084137
03158,2013,68,116040,160.20764589747486
03158,2014,68,116040,160.20764589747486
03158,2015,68,116040,160.20764589747486
03158,2016,70,120840,166.83464262539522
03158,2017,70,120840,166.83464262539522
03158,2018,70,120840,166.83464262539522
03158,2019,70,120840,166.83464262539522
03158,2020,70,120840,166.83464262539522
03158,2021,70,120840,166.83464262539522
03158,2022,77,159540,220.26480374425316
03158,2023,80,177540,245.11604147395454
03159,1960,0,0,0
03159,1961,0,0,0
03159,1962,0,0,0
03159,1963,0,0,0
03159,1964,0,0,0
03159,1965,0,0,0
03159,1966,0,0,0
03159,1967,0,0,0
03159,1968,0,0,0
03159,1969,0,0,0
03159,1970,0,0,0
03159,1971,0,0,0
03159,1972,0,0,0
03159,1973,0,0,0
03159,1974,0,0,0
03159,1975,0,0,0
03159,1976,0,0,0
03159,1977,0,0,0
03159,1978,0,0,0
03159,1979,0,0,0
03159,1980,0,0,0
03159,1981,0,0,0
03159,1982,0,0,0
03159,1983,0,0,0
03159,1984,0,0,0
03159,1985,0,0,0
03159,1986,0,0,0
03159,1987,0,0,0
03159,1988,0,0,0
03159,1989,0,0,0
03159,1990,0,0,0
03159,1991,0,0,0
03159,1992,0,0,0
03159,1993,0,0,0
03159,1994,0,0,0
03159,1995,0,0,0
03159,1996,5,2600,1.4811523365178108
03159,1997,5,2600,1.4811523365178108
03159,1998,6,4100,2.3356632998934708
03159,1999,6,4100,2.3356632998934708
03159,2000,13,9000,5.12706578025396
